time	V(n002)
2.781031314285661e-02	7.644077e+00
2.784937564285661e-02	7.643210e+00
2.788843814285661e-02	7.642318e+00
2.792750064285661e-02	7.641399e+00
2.796656314285661e-02	7.640452e+00
2.799363846162546e-02	7.639779e+00
2.800849467638636e-02	7.639403e+00
2.802197804174610e-02	7.639059e+00
2.803635366230260e-02	7.638687e+00
2.806510490341560e-02	7.637930e+00
2.810416740341560e-02	7.636872e+00
2.814322990341559e-02	7.635778e+00
2.818229240341559e-02	7.634647e+00
2.822135490341559e-02	7.633475e+00
2.826041740341559e-02	7.632260e+00
2.829947990341559e-02	7.630999e+00
2.833854240341559e-02	7.629688e+00
2.837760490341559e-02	7.628324e+00
2.841666740341559e-02	7.626901e+00
2.845572990341559e-02	7.625416e+00
2.849479240341559e-02	7.623862e+00
2.853385490341559e-02	7.622232e+00
2.857291740341559e-02	7.620520e+00
2.861197990341558e-02	7.618715e+00
2.865104240341558e-02	7.616808e+00
2.869010490341558e-02	7.614786e+00
2.872916740341558e-02	7.612633e+00
2.876822990341558e-02	7.610331e+00
2.880729240341558e-02	7.607857e+00
2.884635490341558e-02	7.605182e+00
2.888541740341558e-02	7.602271e+00
2.892447990341558e-02	7.599074e+00
2.896354240341558e-02	7.595528e+00
2.900260490341558e-02	7.591544e+00
2.904166740341558e-02	7.586995e+00
2.908072990341557e-02	7.581688e+00
2.911979240341557e-02	7.575311e+00
2.915885490341557e-02	7.567314e+00
2.919791740341557e-02	7.556586e+00
2.923697990341557e-02	7.539815e+00
2.927604240341557e-02	7.503171e+00
2.929673541408820e-02	7.427288e+00
2.929722506782355e-02	7.423365e+00
2.929820437529424e-02	7.415407e+00
2.930016299023563e-02	7.398378e+00
2.930408022011841e-02	7.360523e+00
2.930961856946023e-02	7.303850e+00
2.931594630453811e-02	7.237947e+00
2.932502304321380e-02	7.143439e+00
2.933616601843956e-02	7.027201e+00
2.934738729879537e-02	6.910166e+00
2.936982985950701e-02	6.675661e+00
2.940889235950701e-02	6.266847e+00
2.944795485950701e-02	5.856972e+00
2.948701735950700e-02	5.446325e+00
2.952607985950700e-02	5.034747e+00
2.956514235950700e-02	4.622521e+00
2.960420485950700e-02	4.209487e+00
2.964326735950700e-02	3.795932e+00
2.968232985950700e-02	3.381693e+00
2.972139235950700e-02	2.967057e+00
2.976045485950700e-02	2.551862e+00
2.979951735950700e-02	2.136394e+00
2.983857985950700e-02	1.720494e+00
2.987764235950700e-02	1.304445e+00
2.991670485950700e-02	8.880893e-01
2.995576735950699e-02	4.717108e-01
2.999482985950699e-02	5.515005e-02
3.003389235950699e-02	-3.613078e-01
3.007295485950699e-02	-7.778223e-01
3.011201735950699e-02	-1.194109e+00
3.015107985950699e-02	-1.610326e+00
3.019014235950699e-02	-2.026190e+00
3.022920485950699e-02	-2.441860e+00
3.026826735950699e-02	-2.857051e+00
3.030732985950699e-02	-3.271923e+00
3.034639235950699e-02	-3.686191e+00
3.037237289949750e-02	-3.961510e+00
3.039699721575585e-02	-4.222106e+00
3.041825757356953e-02	-4.447002e+00
3.044068750099999e-02	-4.683941e+00
